player_name,player_short_name,player_id,player_birthdate,team_name,team_id,competition_name,competition_id,season_name,season_id,position_group,minutes_full_all,minutes_full_tip,minutes_full_otip,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,explacceltosprint_count_full_all,timetosprint_top3,psv99,psv99_top5,total_distance_full_tip,total_metersperminute_full_tip,running_distance_full_tip,hsr_distance_full_tip,hsr_count_full_tip,sprint_distance_full_tip,sprint_count_full_tip,hi_distance_full_tip,hi_count_full_tip,medaccel_count_full_tip,highaccel_count_full_tip,meddecel_count_full_tip,highdecel_count_full_tip,explacceltohsr_count_full_tip,explacceltosprint_count_full_tip,total_distance_full_otip,total_metersperminute_full_otip,running_distance_full_otip,hsr_distance_full_otip,hsr_count_full_otip,sprint_distance_full_otip,sprint_count_full_otip,hi_distance_full_otip,hi_count_full_otip,medaccel_count_full_otip,highaccel_count_full_otip,meddecel_count_full_otip,highdecel_count_full_otip,explacceltohsr_count_full_otip,explacceltosprint_count_full_otip
Tate Russell,T. Russell,795520,8/24/99,Western United,1803,AUS - A-League,61,2024/2025,95,Full Back,96.07,27.22,28.02,22,0,11024.41,114.75,1516.86,696.18,65.18,282.05,15.05,978.23,80.23,111.27,6.5,93.23,17.95,4.95,0.61,1.91,1.3,30.01,31.64,3669.05,134.81,564.68,229,21.68,86.45,4.18,315.45,25.86,34.18,2.09,26,4.23,1.36,0.27,4223.27,150.71,757.77,405.95,36.55,174,8.86,579.95,45.41,48.91,2.64,34.32,6.77,1.82,0.91
Alexander Badolato,A. Badolato,795521,2/23/05,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Midfield,75.37,15.8,17.85,1,0,9360,124.19,1746,594,56,113,7,707,63,99,4,83,12,4,,0,,27.3,27.3,2884,182.53,701,290,27,80,4,370,31,26,1,20,4,0,0,3227,180.78,888,285,25,32,1,317,26,40,1,27,3,1,0
Anthony Pantazopoulos,A. Pantazopoulos,795523,4/22/03,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Central Defender,99.01,26.96,27.69,15,0,10029.4,101.29,1056.67,309.47,29.93,92.6,4.87,402.07,34.8,103.2,4.2,78.4,10.33,2.67,0.67,0.93,1.45,29.01,30.2,3359.13,124.61,348.53,79.93,7.87,18.2,0.8,98.13,8.67,28.53,1.27,21.07,2.33,0.53,0.27,3706.47,133.86,534,186.47,18.13,67,2.67,253.47,20.8,43.27,1.93,30.33,3,1.2,0.33
Anthony Pantazopoulos,A. Pantazopoulos,795523,4/22/03,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Full Back,88.76,23.08,24.54,6,0,9684.5,109.11,1212,467.5,42.83,144,7,611.5,49.83,105.17,6,87.17,16.83,3.33,0.78,1,,29.08,29.42,3129.33,135.6,423.67,187.33,14.17,42.5,1.83,229.83,16,29.17,1.5,21.5,5,0.83,0.33,3503.33,142.77,594,235.33,22.83,92,3.67,327.33,26.5,42.17,1.83,32.5,4.17,0.67,0.17
Dylan Scicluna,D. Scicluna,795524,6/10/04,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Midfield,95.59,27.05,25.69,7,0,10901,114.04,1601.57,444.57,40.86,102.14,5.43,546.71,46.29,103,3.86,92,10,2.71,0.66,0.57,1.55,27.71,28.36,3816.86,141.09,585.57,112.57,10.29,20,0.71,132.57,11,31.57,1.14,26.71,1.86,0.86,0.14,4062.43,158.12,864.14,303.86,27.29,76.43,3.71,380.29,31,43.57,1.57,34.43,3.71,0.86,0.29
Oscar James Moncrieff Priestman,O. Priestman,795525,3/25/03,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Midfield,91.25,24.39,25.84,20,0,11326.2,124.13,1785.05,456.9,40.05,93.65,4.6,550.55,44.65,103.5,2.8,88.05,8.35,1.9,0.71,0.3,1.81,27.27,29.16,3684.45,151.03,581.85,94.35,8.65,19.1,0.45,113.45,9.1,30.9,0.7,24.9,1.65,0.35,0,4526.65,175.15,1067.8,334.2,27.6,68.85,2.9,403.05,30.5,44.9,0.7,34.1,3.3,0.45,0
Oscar James Moncrieff Priestman,O. Priestman,795525,3/25/03,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Wide Attacker,63.15,22.57,18.93,1,0,8674,137.36,1567,533,50,189,11,722,61,83,4,70,10,3,,1,,27.7,27.7,3568,158.11,614,207,19,38,2,245,21,28,1,31,1,1,0,3296,174.08,788,287,31,150,7,437,38,35,1,22,2,0,0
Zachary Sapsford,Z. Sapsford,795526,8/16/02,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Center Forward,70.3,19.33,19.73,20,0,8784.15,124.95,1326,541.65,48.05,160.15,8.55,701.8,56.6,69.2,4.05,57.1,8.8,3,0.67,1,1.37,29.02,30.86,3036,157.03,549.15,286.05,25.45,112.2,5.15,398.25,30.6,27.2,1.6,17.9,2.55,0.9,0.35,3225.35,163.47,630.3,205.9,17.3,38.55,1.9,244.45,19.2,22,1,19.15,2.3,0.6,0.15
Matthew Grimaldi,M. Grimaldi,795527,11/28/03,Western United,1803,AUS - A-League,61,2024/2025,95,Midfield,77.03,26.68,18.73,1,0,10127,131.46,1555,710,61,135,9,845,70,88,6,78,10,4,,1,,27.9,27.9,4142,155.23,677,336,29,85,5,421,34,35,3,30,3,2,1,3194,170.5,701,342,27,43,3,385,30,27,2,22,2,1,0
Matthew Grimaldi,M. Grimaldi,795527,11/28/03,Western United,1803,AUS - A-League,61,2024/2025,95,Wide Attacker,76.61,22.03,23.42,16,0,9997.69,130.5,1697.44,694.19,61.56,168.5,9.56,862.69,71.12,94.62,4.94,77.69,14.38,3.62,0.69,1,1.42,28.2,29.66,3527.31,160.1,703.88,331.25,29,94.31,5.25,425.56,34.25,36.06,1.62,24.25,3.5,1.19,0.38,3837.12,163.83,854.19,320.31,27.94,65.31,2.94,385.62,30.88,36,1.81,26.94,5.69,1.06,0.38
Kane Vidmar,K. Vidmar,795528,6/4/04,Western United,1803,AUS - A-League,61,2024/2025,95,Central Defender,93.53,30.14,24.6,3,0,10470.33,111.94,1379,503.33,43.67,166.33,9.33,669.67,53,123.33,4.67,99.33,15,3.67,0.98,0.33,,28.03,28.03,3822,126.81,526.33,85,10,17.33,1,102.33,11,43,1.33,33.67,3.33,0,0,3863.67,157.06,681.67,362.33,30,141.67,7,504,37,43.67,2,32,3.67,1.67,0.33
Michael Ruhs,M. Ruhs,795529,8/27/02,Western United,1803,AUS - A-League,61,2024/2025,95,Center Forward,72.92,19.25,21.8,5,0,8813.6,120.87,1198.6,586,62.4,268.6,13.6,854.6,76,86.4,6.4,67.8,16,5.6,0.66,0.8,1.76,30.5,30.5,2920.8,151.73,477.2,239.2,27.2,161.2,7.6,400.4,34.8,31,2.4,19.2,3.6,1.8,0,3435.4,157.59,631,302.8,28.8,87.4,4.8,390.2,33.6,32,2.6,25.2,5.8,2.2,0.6
Nicholas Pennington,N. Pennington,795530,12/18/98,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Center Forward,98.88,19.5,37.33,1,0,13046,131.93,2240,558,43,79,5,637,48,104,5,82,13,5,,0,,26.3,26.3,3385,173.59,699,155,11,28,1,183,12,33,2,19,2,0,0,6394,171.27,1442,383,31,50,3,433,34,51,2,38,7,2,0
Nicholas Pennington,N. Pennington,795530,12/18/98,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Midfield,94.24,21.35,31.16,17,0,12151.59,128.94,2156.06,461.06,36.76,65.12,3.71,526.18,40.47,103.82,2.53,96.71,9,1.29,0.66,0.24,,26.16,27.7,3620.29,169.53,783.53,120.82,9.71,12.65,0.59,133.47,10.29,28.12,0.53,21.24,1.71,0.12,0,5276,169.34,1215.88,317.18,24.53,49,2.06,366.18,26.59,50.35,0.71,43.47,3.94,0.41,0.06
Jarrod Carluccio,J. Carluccio,795533,2/8/01,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,96.52,24.64,33.15,2,0,11504.5,119.2,1714.5,768,73,305.5,15,1073.5,88,128,9,106.5,25,6,,2,,29.15,29.15,3547.5,143.96,671.5,285,27,87,5,372,32,41.5,4,29,6,2,0.5,4936,148.9,875,450,42,206.5,8.5,656.5,50.5,60,3,42,11,2.5,1
Jarrod Carluccio,J. Carluccio,795533,2/8/01,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Wide Attacker,92.17,15.28,31.69,3,0,11307,122.67,1877.67,825,73,235.67,13.33,1060.67,86.33,124.33,6,99,20.33,3.67,0.83,1,,27.87,27.87,2461,161.08,519.67,266.33,23.67,99,5,365.33,28.67,29.67,2,17.67,3.33,1,0.67,5271,166.31,1155,499.67,41,119,6.67,618.67,47.67,66.33,2,47.33,8.33,1.33,0.33
Jarrod Carluccio,J. Carluccio,795533,2/8/01,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Full Back,75.38,20.83,28.87,1,0,9184,121.83,1514,725,60,109,10,834,70,99,6,82,21,2,,0,,26.7,26.7,2897,139.06,423,206,18,34,2,240,20,34,2,20,4,0,0,4051,140.33,887,471,37,75,5,546,42,41,2,29,8,1,0
Thomas Waddingham,T. Waddingham,795537,4/5/05,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,92.5,24.27,27.91,10,0,11204,121.12,1563.6,497.9,48.9,122.5,8.4,620.4,57.3,100.1,5.6,83.1,11,3.9,0.72,0.7,1.47,28.2,29.52,3360.1,138.44,483,184.8,18.8,59.7,3.2,244.5,22,33.2,2,22,3,1.6,0.2,4725.7,169.31,966.5,276.8,26.7,57.6,3.3,334.4,30,38.9,1.9,33.6,4,0.8,0.2
Wataru Kamijo,W. Kamijo,795544,4/17/06,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Midfield,81.31,25.4,20.53,4,0,9793,120.44,1607.75,515.5,42,68.25,4.5,583.75,46.5,92.25,3.25,81.5,11.5,2.25,0.74,0.25,,26.27,26.27,3548.5,139.73,519.5,72,6.5,11,0.75,83,7.25,34,1.25,26.75,1.75,1,0,3695.25,180,1000,433.25,31.25,54,2.75,487.25,34,34,1.25,27,4.5,1,0
Aaron Gurd,A. Gurd,795545,9/18/01,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Central Defender,93.74,25.52,23.07,3,0,9415.33,100.44,1163,385,37.67,94,7,479,44.67,99,4.33,82.33,8.33,4.33,0.89,0.33,,27.9,27.9,2972.33,116.46,336.33,52,6.33,15.33,1,67.33,7.33,28,0.67,25,2,0,0,3506.67,152.02,644,291.67,25,71,4.67,362.67,29.67,42.67,1.67,28.67,4,1.67,0
Zachary de Jesus,Z. de Jesus,795547,2/4/06,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Full Back,81.75,26.42,17.8,7,0,9689.29,118.53,1393.57,633,58.86,229,11.71,862,70.57,99.57,6.14,81.57,20.57,4.71,0.81,1,1.66,29.64,29.96,3758.43,142.24,603,255.57,23.71,98.43,4.71,354,28.43,37,1.86,27.71,5.57,0.86,0.14,3034.86,170.54,616.43,325.57,28.86,116.71,5.43,442.29,34.29,36.43,2.14,21.86,6,1.86,0.43
Fabian Monge,F. Monge,796012,6/12/01,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Midfield,64.9,18.9,16.12,1,0,8853,136.41,1886,559,40,15,3,574,43,79,2,69,7,1,,0,,24.8,24.8,3357,177.62,913,104,11,1,0,105,11,23,0,25,1,0,0,3102,192.47,855,432,26,14,1,446,27,27,1,20,2,0,0
Lachlan Barr,L. Barr,796014,9/24/94,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,97.38,20.75,35.28,6,0,10182.33,104.57,1171.17,420.83,38.5,115.83,6.5,536.67,45,109.33,5,93.17,12.67,3.67,0.81,1.17,1.76,28.12,28.3,2606.83,125.61,313,60,6.83,17,0.5,77,7.33,23.33,1,16.5,2.5,0.67,0,4791.33,135.8,716.5,320,28.17,85.33,4.5,405.33,32.67,55.83,1.83,43.5,4.67,1.17,0.17
Luka Jovanovic,L. Jovanovic,797295,5/20/05,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Center Forward,69.65,21.87,18.77,7,0,8271,118.74,1284.14,541.86,48.14,130.86,8.29,672.71,56.43,80.29,5.57,62.14,14,4.14,0.72,1.14,1.82,28.26,28.88,3060.57,139.92,499,236.14,20.57,79,4.14,315.14,24.71,33.14,2,20.71,4,1,0.43,2998.57,159.76,648.43,265.29,22.14,36.29,2.71,301.57,24.86,23.57,1.43,19.29,3.86,1,0.14
Adam Zimarino,A. Zimarino,797298,8/28/01,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,66.27,19.69,21.33,3,0,8173.33,123.34,1287.67,392.67,35.67,42.67,3.33,435.33,39,80.33,4,69,9.67,2.33,,0,,25.8,25.8,2645.33,134.36,422,147.67,14,26.67,1.33,174.33,15.33,24.67,1.33,17.33,3.33,1,0,3478.33,163.05,754,210.67,18,14.67,1,225.33,19,29.67,0.67,27.67,3,0.33,0
Adam Zimarino,A. Zimarino,797298,8/28/01,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,68.38,18.57,21.1,2,0,8198.5,119.89,1246.5,458,40.5,75.5,5.5,533.5,46,81,3,65.5,7,2,,0.5,,26.95,26.95,2436.5,131.23,364,142,14,44.5,2,186.5,16,24,0.5,17.5,2.5,0,0,3394.5,160.88,746,286,22,28,2,314,24,29.5,1.5,26,2,0,0
Matthew Sheridan,M. Sheridan,799092,5/9/04,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Central Defender,91.27,23.57,29.28,9,0,9978.67,109.33,1320.78,402.44,36.89,92.33,5.22,494.78,42.11,111.78,4.89,91,10.89,3.22,0.61,0.78,1.34,27.9,28.58,3270.22,138.73,513.67,143.44,11.78,24,1.11,167.44,12.89,33.33,1.11,24.89,2.44,0.56,0,4044.56,138.12,642.33,216.67,20.89,60.22,2.56,276.89,23.44,50.89,2.22,37.78,3.56,1.33,0.33
Matthew Sheridan,M. Sheridan,799092,5/9/04,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Full Back,98.83,32.77,29.57,1,0,11564,117.01,1655,750,63,174,10,924,73,118,7,107,16,5,,0,,27.5,27.5,4601,140.42,730,317,21,68,3,385,24,41,3,33,4,2,0,4128,139.62,719,384,36,102,5,486,41,59,3,41,7,2,0
Matthew Sheridan,M. Sheridan,799092,5/9/04,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,88.1,20.94,28.28,9,0,11541,131,2260.33,741.67,59.89,124.67,7.67,866.33,67.56,120.89,3.89,107.78,12.78,2.67,0.71,0.78,1.33,26.94,27.5,3381.89,161.5,751.78,195,16.33,35.56,1.78,230.56,18.11,32.56,1,24.11,1.89,0.33,0,5074.33,179.42,1323.56,497.89,38.22,85.22,4.22,583.11,42.44,58.33,1.44,46.44,6.56,1.11,0.33
Matthew Sheridan,M. Sheridan,799092,5/9/04,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Wide Attacker,62.45,20.53,19.92,1,0,7759,124.24,1286,735,63,200,11,935,74,99,12,69,22,8,,4,,28.8,28.8,2928,142.6,515,354,33,116,7,470,40,42,5,25,6,5,3,3107,156,639,343,27,61,4,404,31,41,4,29,10,1,0
Kaelan Majekodunmi,K. Majekodunmi,799157,2/21/04,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,96.37,22.74,33.57,3,0,10286,106.74,1103.33,363.67,32.67,70.67,5,434.33,37.67,95.67,3.33,76,8.67,2,,0,,27.77,27.77,2864,125.95,307,65.67,6,19.33,1,85,7,20.67,0,17.33,1.67,0,0,4602.33,137.11,650,268,23,51.33,2.33,319.33,25.33,48,1.33,35.67,2.67,0.67,0
Kaelan Majekodunmi,K. Majekodunmi,799157,2/21/04,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,65.7,13.75,22.27,1,0,7812,118.9,1153,443,49,213,14,656,63,88,6,65,19,4,,4,,29.7,29.7,1857,135.05,236,87,10,33,2,120,12,22,1,12,2,1,1,3520,158.08,782,323,37,172,11,495,48,42,3,27,10,2,2
Nathan Walker,N. Walker,799453,1/30/06,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Full Back,84.72,25.2,26.53,2,0,9879.5,116.61,1390.5,743.5,69.5,322.5,16,1066,85.5,118.5,7.5,93.5,27.5,5.5,,1,,30,30,3642.5,144.54,610.5,395.5,36.5,223.5,9.5,619,46,42,2.5,27.5,8,2.5,0,3573.5,134.68,626.5,308.5,27.5,63,4,371.5,31.5,49.5,3,33,11,2,0.5
Nathan Walker,N. Walker,799453,1/30/06,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,61.25,13.68,21.97,1,0,7739,126.35,1214,743,59,229,11,972,70,105,6,82,22,3,,2,,29.2,29.2,2060,150.55,362,289,23,100,5,389,28,26,2,13,4,2,1,3595,163.66,739,402,31,81,5,483,36,51,1,39,10,0,0
Nathan Walker,N. Walker,799453,1/30/06,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Wide Attacker,94.63,29.83,31.13,1,0,11321,119.63,1690,911,90,382,17,1293,107,161,13,125,39,12,,7,,31.1,31.1,4122,138.17,646,397,41,230,10,627,51,59,5,35,8,5,3,4436,142.48,859,391,42,141,7,532,49,67,4,56,20,3,2
Joshua Inserra,J. Inserra,800322,1/21/05,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Full Back,89.69,24.66,20.82,5,0,10402.2,115.98,1533.8,679.8,68.8,290.8,15.8,970.6,84.6,121.6,6.4,96,23.2,4.4,0.77,1.6,1.7,29.68,29.68,3680.8,149.24,702.2,262.4,27,105.2,5.2,367.6,32.2,39.4,1.6,30.2,5,1.2,0.6,3375.8,162.17,669.6,360.8,34,165.8,8,526.6,42,42,2.2,28.2,6.8,1.4,0.6
Nathan Amanatidis,N. Amanatidis,800913,1/23/06,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,67.32,13.18,18.83,1,0,8396,124.72,1420,643,59,230,16,873,75,86,3,67,9,3,,1,,31.2,31.2,1995,151.33,358,159,17,100,5,259,22,24,1,13,2,1,0,3358,178.3,879,382,29,85,5,467,34,34,1,26,3,1,1
Nathan Amanatidis,N. Amanatidis,800913,1/23/06,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,60.35,13.92,22.42,1,0,8390,139.02,1254,469,38,101,8,570,46,82,2,73,8,1,,0,,28.9,28.9,2338,168,400,198,15,65,4,263,19,20,0,16,3,0,0,3714,165.68,665,201,18,34,2,235,20,40,1,33,3,0,0
Kealey Adamson,K. Adamson,808580,2/17/03,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Full Back,94.14,26.12,25.98,23,0,10830.17,115.05,1528.7,674.61,62,206.13,12.3,880.74,74.3,124.39,7.65,98.26,25.17,5.48,0.67,1.48,1.36,28.56,29.74,3867.04,148.08,692,304.35,26.43,87.13,4.7,391.48,31.13,41.09,2.52,29.26,6.78,1.57,0.3,3746.22,144.17,646.04,315.26,29.65,102.39,5.96,417.65,35.61,47.17,2.43,31.52,6.87,1.7,0.65
Kealey Adamson,K. Adamson,808580,2/17/03,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Wide Attacker,104.58,22.95,23.77,1,0,11082,105.96,1614,666,63,186,12,852,75,121,6,98,24,5,,1,,27.6,27.6,3337,145.4,671,272,25,109,7,381,32,42,2,29,7,1,1,3729,156.9,725,348,30,65,3,413,33,44,2,35,3,2,0
Austin Ayoubi,A. Ayoubi,808608,7/27/01,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Wide Attacker,67.7,21.88,18.4,4,0,7865.25,116.19,1072,552.25,58.75,238.25,12.25,790.5,71,94.75,7.5,69.75,21,5.75,0.73,3.5,1.34,30.1,30.1,3010.25,137.59,497,308,32.25,154.75,7.75,462.75,40,46,4,28.75,6.25,2.75,1.75,2733,148.5,467,187,20.5,68.5,2.75,255.5,23.25,25.75,1.5,19.25,4.5,1,0.75
Bailey Brandtman,B. Brandtman,808609,6/28/05,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Center Forward,60.63,22.19,17.46,2,0,7874,129.86,1427,595,44.5,92.5,5,687.5,49.5,71.5,4.5,60.5,9,2.5,,0.5,,26.7,26.7,3250.5,146.47,637.5,331,24.5,44,2.5,375,27,38.5,2,25.5,3.5,1.5,0,2918.5,167.17,674.5,242.5,17.5,43.5,1.5,286,19,23,1,19,2,0.5,0.5
Bailey Brandtman,B. Brandtman,808609,6/28/05,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,67.48,19.18,24.73,2,0,8530,126.4,1402,601.5,44,101,5.5,702.5,49.5,96,3.5,79.5,12.5,1,,0,,26.55,26.55,2809,146.43,566.5,287,21.5,60,3,347,24.5,34.5,1.5,19.5,3,0.5,0,3792,153.37,707.5,280,18.5,28.5,1,308.5,19.5,39.5,2,35,5.5,0.5,0
Hayden Matthews,H. Matthews,808964,6/19/04,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Central Defender,96.64,30.04,21.19,11,0,10114.36,104.66,1305,429.91,43,149.36,8.73,579.27,51.73,105.64,5.18,81.45,11.73,3.18,0.66,0.82,1.3,29.48,30.72,3687.09,122.74,465.55,109.55,11.73,24.55,1.36,134.09,13.09,35.55,1.18,27.18,2.64,0.55,0.09,3270,154.31,638.45,264.64,25.64,106,5.18,370.64,30.82,38.36,1.91,25.64,3.18,1.09,0.55
Adriano Lebib,A. Lebib,809166,1/29/06,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,99.02,19.55,33.06,7,0,10618.57,107.24,1314,378.14,37.43,121.43,6.57,499.57,44,96.14,4.57,78.57,8.29,3.14,0.65,1.57,1.32,29.64,30.68,2761.43,141.23,437,103.86,10.29,25.43,1.14,129.29,11.43,22.57,1.29,16.86,1.71,0.86,0.43,4624.86,139.9,720.29,238.86,23.14,87.43,4.14,326.29,27.29,48.43,2,36.14,2.57,1.57,0.86
Zach Lisolajski,Z. Lisolajski,809345,10/5/05,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,89.94,17.71,31.05,9,0,10240.44,113.86,1456.56,574.11,56.67,196.67,11.67,770.78,68.33,107.56,6.89,90.33,18.78,5.56,0.7,1.33,1.36,29.31,30.28,2540.33,143.4,444.22,161,14.78,54.56,3,215.56,17.78,25.11,1.78,17.56,3.33,1.22,0.33,4558.44,146.79,828.33,368.33,34.44,125.78,7.22,494.11,41.67,53.22,3.22,38.67,7.44,2.56,0.56
Jordan Lauton,J. Lauton,809670,4/1/03,Western United,1803,AUS - A-League,61,2024/2025,95,Midfield,79.5,26.55,17.27,1,0,10300,129.56,2151,530,40,33,2,563,42,89,2,71,7,0,,0,,24.6,24.6,4324,162.86,1036,181,15,7,0,188,15,35,0,29,2,0,0,3168,183.47,886,346,23,25,1,371,24,30,0,16,2,0,0
Panagiotis Kikianis,P. Kikianis,809759,3/8/05,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Central Defender,97.26,28.09,26.39,23,0,10158,104.44,1147.87,321.13,28.96,75.96,4.48,397.09,33.43,111.7,4.22,90.87,11.39,2.43,0.76,0.3,1.81,27.5,29.06,3541.22,126.05,373.65,56,5.3,13.35,0.39,69.35,5.7,34.78,1.04,28.09,2.22,0.26,0,3712.7,140.69,607.96,233.65,19.96,57,2.83,290.65,22.78,44.74,1.74,32.17,3.78,0.87,0.17
Aydan Johnathan Hammond ,A. Hammond,809826,12/23/03,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Wide Attacker,73.55,19.44,23.24,4,0,9828.5,133.63,1836,613.5,56.25,112,6.75,725.5,63,106,3.75,88.25,16.25,3.75,0.75,0.75,,27.02,27.02,3269,168.14,720.25,290.25,24.25,37.75,2.5,328,26.75,37.75,1,26,3.75,0.75,0.25,3874,166.68,919,283.25,28,64.25,3.25,347.5,31.25,42.75,1,34.25,6,0.75,0
Charbel Shamoon,C. Shamoon,810406,2/10/04,Western United,1803,AUS - A-League,61,2024/2025,95,Full Back,93.89,24.87,29.63,12,0,11233.58,119.65,1611.42,683.17,59.08,192.25,10.75,875.42,69.83,104,5.42,93.58,16.42,4.25,0.77,1.08,1.63,28.36,29.44,3540.67,142.39,530.83,195,17.67,54,3.08,249,20.75,28.75,1.75,23.67,3.58,1.08,0.25,4603.83,155.39,909.33,437.92,35.83,129.33,6.25,567.25,42.08,48.33,2.42,36.25,6.58,1.67,0.58
Ariath Piol,A. Piol,810561,10/11/04,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Center Forward,68.32,20.53,18.61,5,0,7914.8,115.85,978,475.2,50.4,217,11.6,692.2,62,84,5.6,64.8,17,4.2,0.79,1,,30.2,30.2,2980.2,145.16,462,267.4,28.4,159.8,7,427.2,35.4,32,2.6,21.2,4.6,1.6,0.6,2733.4,146.85,419.6,166.8,18,44.8,3,211.6,21,28,1.4,21.4,5,1.2,0.2
Luke Vickery,L. Vickery,811052,10/25/05,Western United,1803,AUS - A-League,61,2024/2025,95,Wide Attacker,79.25,21.9,20.73,1,0,9459,119.36,1513,813,80,397,22,1210,102,98,7,78,23,5,,4,,31.2,31.2,3087,140.96,548,334,33,193,10,527,43,39,4,26,6,2,2,3379,162.97,733,391,37,192,10,583,47,36,2,25,8,2,0
Kasey Bos,K. Bos,811820,5/8/04,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Full Back,97.3,26.32,24.54,22,0,11393,117.09,1632.91,709.64,60.73,182.95,11.05,892.59,71.77,104.23,5.5,83.55,15.77,3.73,0.66,1.32,1.38,28.4,30.08,4004.09,152.11,689.73,284.64,24.64,89.45,4.68,374.09,29.32,33.77,1.95,24.59,4.05,1.23,0.27,3786.73,154.32,753.86,367.77,29.68,76.09,4.45,443.86,34.14,41.64,2.05,27.73,5.32,1.27,0.41
Kasey Bos,K. Bos,811820,5/8/04,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Wide Attacker,64.38,18.57,15.62,1,0,7809,121.29,1317,390,33,104,4,494,37,82,3,69,9,0,,0,,28.2,28.2,2847,153.34,612,261,19,61,2,322,21,35,1,25,4,0,0,2485,159.12,530,128,13,41,1,169,14,22,1,16,2,0,0
Oliver Lavale,O. Lavale,818284,4/5/05,Western United,1803,AUS - A-League,61,2024/2025,95,Center Forward,75.62,18.99,23.57,2,0,9605.5,127.03,1476,672.5,62,177,11,849.5,73,100.5,8.5,82.5,15,6.5,,0,,27.9,27.9,2731,143.8,539,229,19.5,50.5,2.5,279.5,22,33,1.5,21,2.5,0,0,4144,175.84,778.5,402.5,37.5,116.5,7,519,44.5,37,2.5,31,4.5,2.5,0
Abel Walatee,A. Walatee,818554,2/22/04,Western United,1803,AUS - A-League,61,2024/2025,95,Wide Attacker,73.84,19.08,21.54,9,0,8533.67,115.57,1124.22,418.44,45.33,149.67,8.11,568.11,53.44,84.44,4.56,70.89,11.78,3.56,0.74,1.11,1.44,28.92,29.92,2739.78,143.6,460.67,215.44,21.78,85.67,4.56,301.11,26.33,31,1.56,20,3.56,1.11,0.11,3171.44,147.26,546,164.67,18.44,53.33,2.11,218,20.56,29,1.56,23.89,4.33,1,0.33
